Isoform	hg19.kgXref.kgID	Gen
uc003opi.2	uc003opi.2	UNC5CL|222643
uc010jxe.1	uc010jxe.1	UNC5CL|222643
uc003htp.1	uc003htp.1	UNC5C|8633
uc003htq.2	uc003htq.2	UNC5C|8633
uc010ilc.1	uc010ilc.1	UNC5C|8633
uc003xjr.1	uc003xjr.1	UNC5D|137970
uc003xjs.1	uc003xjs.1	UNC5D|137970
uc003xjt.1	uc003xjt.1	UNC5D|137970
uc003xju.1	uc003xju.1	UNC5D|137970
uc002vdj.1	uc002vdj.1	UNC80|285175
uc002vdk.2	uc002vdk.2	UNC80|285175
uc002vdl.1	uc002vdl.1	UNC80|285175
uc010zjc.1	uc010zjc.1	UNC80|285175
uc010zjd.1	uc010zjd.1	UNC80|285175
uc010zje.1	uc010zje.1	UNC80|285175
uc003qvq.2	uc003qvq.2	UNC93A|54346
uc003qvr.2	uc003qvr.2	UNC93A|54346
uc001omw.1	uc001omw.1	UNC93B1|81622
uc011jvw.1	uc011jvw.1	UNCX|340260
uc001tnz.1	uc001tnz.1	UNG|7374
uc001toa.1	uc001toa.1	UNG|7374
uc002cln.2	uc002cln.2	UNKL|64718
uc002clo.2	uc002clo.2	UNKL|64718
uc002clp.2	uc002clp.2	UNKL|64718
uc002clq.2	uc002clq.2	UNKL|64718
uc010brn.1	uc010brn.1	UNKL|64718
uc010bro.1	uc010bro.1	UNKL|64718
uc002jpm.2	uc002jpm.2	UNK|85451
uc002jpn.2	uc002jpn.2	UNK|85451
uc002jpo.2	uc002jpo.2	UNK|85451
uc009wcg.2	uc009wcg.2	UOX|391051
uc003aae.2	uc003aae.2	UPB1|51733
uc003aaf.2	uc003aaf.2	UPB1|51733
uc011ajt.1	uc011ajt.1	UPB1|51733
uc001xli.2	uc001xli.2	UPF0639|400224
uc010ttf.1	uc010ttf.1	UPF0639|400224
uc002nkf.2	uc002nkf.2	UPF1|5976
uc002nkg.2	uc002nkg.2	UPF1|5976
uc002nkh.2	uc002nkh.2	UPF1|5976
uc001ila.2	uc001ila.2	UPF2|26019
uc001ilb.2	uc001ilb.2	UPF2|26019
uc001ilc.2	uc001ilc.2	UPF2|26019
uc009xiz.1	uc009xiz.1	UPF2|26019
uc001vup.2	uc001vup.2	UPF3A|65110
uc001vuq.2	uc001vuq.2	UPF3A|65110
uc001vur.2	uc001vur.2	UPF3A|65110
uc001vus.2	uc001vus.2	UPF3A|65110
uc001vut.2	uc001vut.2	UPF3A|65110
uc001vuu.2	uc001vuu.2	UPF3A|65110
uc010tkn.1	uc010tkn.1	UPF3A|65110
uc004erz.1	uc004erz.1	UPF3B|65109
uc004esa.1	uc004esa.1	UPF3B|65109
uc002oaw.2	uc002oaw.2	UPK1A|11045
uc010eeh.2	uc010eeh.2	UPK1A|11045
uc003ecc.2	uc003ecc.2	UPK1B|7348
uc003ecd.2	uc003ecd.2	UPK1B|7348
uc011bix.1	uc011bix.1	UPK1B|7348
uc001puh.2	uc001puh.2	UPK2|7379
uc003bfy.2	uc003bfy.2	UPK3A|7380
uc010gzy.2	uc010gzy.2	UPK3A|7380
uc003uzy.2	uc003uzy.2	UPK3BL|100134938
uc010lij.1	uc010lij.1	UPK3BL|100134938
uc003ufo.2	uc003ufo.2	UPK3B|80761
uc003ufq.2	uc003ufq.2	UPK3B|80761
uc010ldk.1	uc010ldk.1	UPK3B|80761
uc003toj.2	uc003toj.2	UPP1|7378
uc003tok.2	uc003tok.2	UPP1|7378
uc003tol.2	uc003tol.2	UPP1|7378
uc003ton.2	uc003ton.2	UPP1|7378
uc003too.2	uc003too.2	UPP1|7378
uc011kcg.1	uc011kcg.1	UPP1|7378
uc011kch.1	uc011kch.1	UPP1|7378
uc002tzo.2	uc002tzo.2	UPP2|151531
uc002tzp.2	uc002tzp.2	UPP2|151531
uc004ecb.1	uc004ecb.1	UPRT|139596
uc004ecc.1	uc004ecc.1	UPRT|139596
uc004ecd.1	uc004ecd.1	UPRT|139596
uc004ece.1	uc004ece.1	UPRT|139596
uc010nlu.1	uc010nlu.1	UPRT|139596
uc002xcc.2	uc002xcc.2	UQCC|55245
uc002xcd.2	uc002xcd.2	UQCC|55245
uc002xce.2	uc002xce.2	UQCC|55245
uc002xcf.2	uc002xcf.2	UQCC|55245
uc002xcg.2	uc002xcg.2	UQCC|55245
uc002xch.2	uc002xch.2	UQCC|55245
uc002xci.1	uc002xci.1	UQCC|55245
uc010gfb.2	uc010gfb.2	UQCC|55245
uc010gfd.1	uc010gfd.1	UQCC|55245
uc010zuy.1	uc010zuy.1	UQCC|55245
uc010zuz.1	uc010zuz.1	UQCC|55245
uc010zva.1	uc010zva.1	UQCC|55245
uc010zvb.1	uc010zvb.1	UQCC|55245
uc003agp.1	uc003agp.1	UQCR10|29796
uc003agq.1	uc003agq.1	UQCR10|29796
uc002ltm.2	uc002ltm.2	UQCR11|10975
uc003yhq.3	uc003yhq.3	UQCRB|7381
uc010mbc.2	uc010mbc.2	UQCRB|7381
uc011lgt.1	uc011lgt.1	UQCRB|7381
uc003cua.1	uc003cua.1	UQCRC1|7384
uc003cub.1	uc003cub.1	UQCRC1|7384
uc003cuc.1	uc003cuc.1	UQCRC1|7384
uc003cud.1	uc003cud.1	UQCRC1|7384
uc002djx.2	uc002djx.2	UQCRC2|7385
uc002djy.2	uc002djy.2	UQCRC2|7385
uc002djz.1	uc002djz.1	UQCRC2|7385
uc010bxa.2	uc010bxa.2	UQCRC2|7385
uc002nsd.2	uc002nsd.2	UQCRFS1|7386
uc009vol.1	uc009vol.1	UQCRHL|440567
uc001cpp.2	uc001cpp.2	UQCRH|7388
uc001cpq.2	uc001cpq.2	UQCRH|7388
uc003kya.1	uc003kya.1	UQCRQ|27089
uc002ypn.2	uc002ypn.2	URB1|9875
uc001hts.1	uc001hts.1	URB2|9816
uc009xfd.1	uc009xfd.1	URB2|9816
uc003tiu.2	uc003tiu.2	URGCP|55665
uc003tiv.2	uc003tiv.2	URGCP|55665
uc003tiw.2	uc003tiw.2	URGCP|55665
uc003tix.2	uc003tix.2	URGCP|55665
uc003tiy.2	uc003tiy.2	URGCP|55665
uc003tiz.2	uc003tiz.2	URGCP|55665
uc011kbj.1	uc011kbj.1	URGCP|55665
uc004buv.2	uc004buv.2	URM1|81605
uc004buw.2	uc004buw.2	URM1|81605
uc011may.1	uc011may.1	URM1|81605
uc003eiz.1	uc003eiz.1	UROC1|131669
uc010hsi.1	uc010hsi.1	UROC1|131669
uc001cna.1	uc001cna.1	UROD|7389
uc001cnb.1	uc001cnb.1	UROD|7389
uc001cnc.1	uc001cnc.1	UROD|7389
uc010oli.1	uc010oli.1	UROD|7389
uc010olj.1	uc010olj.1	UROD|7389
uc001liv.3	uc001liv.3	UROS|7390
uc001liw.3	uc001liw.3	UROS|7390
uc001lix.3	uc001lix.3	UROS|7390
uc001liy.3	uc001liy.3	UROS|7390
uc001liz.2	uc001liz.2	UROS|7390
uc010quh.1	uc010quh.1	UROS|7390
uc002nfn.2	uc002nfn.2	USE1|55850
uc002nfo.2	uc002nfo.2	USE1|55850
uc010eal.1	uc010eal.1	USE1|55850
uc001fxi.2	uc001fxi.2	USF1|7391
uc001fxj.2	uc001fxj.2	USF1|7391
uc002nyq.1	uc002nyq.1	USF2|7392
uc002nyr.1	uc002nyr.1	USF2|7392
uc002nys.1	uc002nys.1	USF2|7392
uc002nyt.1	uc002nyt.1	USF2|7392
uc002nyu.1	uc002nyu.1	USF2|7392
uc002nyv.1	uc002nyv.1	USF2|7392
uc010xss.1	uc010xss.1	USF2|7392
uc001mnd.2	uc001mnd.2	USH1C|10083
uc001mne.2	uc001mne.2	USH1C|10083
uc001mnf.2	uc001mnf.2	USH1C|10083
uc001mng.2	uc001mng.2	USH1C|10083
uc009yhb.2	uc009yhb.2	USH1C|10083
uc002jme.1	uc002jme.1	USH1G|124590
uc010wro.1	uc010wro.1	USH1G|124590
uc001hku.1	uc001hku.1	USH2A|7399
uc001hkv.2	uc001hkv.2	USH2A|7399
uc002nfr.1	uc002nfr.1	USHBP1|83878
uc002nfs.1	uc002nfs.1	USHBP1|83878
uc002nft.1	uc002nft.1	USHBP1|83878
uc010eam.1	uc010eam.1	USHBP1|83878
uc010xpk.1	uc010xpk.1	USHBP1|83878
uc001kww.1	uc001kww.1	USMG5|84833
uc001kwx.1	uc001kwx.1	USMG5|84833
uc003hiu.2	uc003hiu.2	USO1|8615
uc003hiv.2	uc003hiv.2	USO1|8615
uc003hiw.2	uc003hiw.2	USO1|8615
uc002fii.2	uc002fii.2	USP10|9100
uc002fij.2	uc002fij.2	USP10|9100
uc010voe.1	uc010voe.1	USP10|9100
uc010vof.1	uc010vof.1	USP10|9100
uc004dhp.2	uc004dhp.2	USP11|8237
uc004dhq.2	uc004dhq.2	USP11|8237
uc001uqy.2	uc001uqy.2	USP12|219333
uc003fkf.2	uc003fkf.2	USP13|8975
uc003fkh.2	uc003fkh.2	USP13|8975
uc002kkf.1	uc002kkf.1	USP14|9097
uc002kkg.1	uc002kkg.1	USP14|9097
uc010wyr.1	uc010wyr.1	USP14|9097
uc001sra.2	uc001sra.2	USP15|9958
uc001srb.1	uc001srb.1	USP15|9958
uc001src.1	uc001src.1	USP15|9958
uc010ssj.1	uc010ssj.1	USP15|9958
uc010ssk.1	uc010ssk.1	USP15|9958
uc002ymw.2	uc002ymw.2	USP16|10600
uc002ymx.2	uc002ymx.2	USP16|10600
uc002ymy.2	uc002ymy.2	USP16|10600
uc011acm.1	uc011acm.1	USP16|10600
uc011acn.1	uc011acn.1	USP16|10600
uc011aco.1	uc011aco.1	USP16|10600
uc003wvc.1	uc003wvc.1	USP17L2|377630
uc011bws.1	uc011bws.1	USP17L6P|391622
uc011bwn.1	uc011bwn.1	USP17|391627
uc002zny.2	uc002zny.2	USP18|11274
uc003cvz.3	uc003cvz.3	USP19|10869
uc003cwa.2	uc003cwa.2	USP19|10869
uc003cwb.2	uc003cwb.2	USP19|10869
uc003cwc.1	uc003cwc.1	USP19|10869
uc003cwd.1	uc003cwd.1	USP19|10869
uc011bcg.1	uc011bcg.1	USP19|10869
uc011bch.1	uc011bch.1	USP19|10869
uc011bci.1	uc011bci.1	USP19|10869
uc001daj.1	uc001daj.1	USP1|7398
uc001dak.1	uc001dak.1	USP1|7398
uc001dal.1	uc001dal.1	USP1|7398
uc004byr.2	uc004byr.2	USP20|10868
uc004bys.2	uc004bys.2	USP20|10868
uc004byt.1	uc004byt.1	USP20|10868
uc004byu.1	uc004byu.1	USP20|10868
uc010pkc.1	uc010pkc.1	USP21|27005
uc010pkd.1	uc010pkd.1	USP21|27005
uc010pke.1	uc010pke.1	USP21|27005
uc010pkf.1	uc010pkf.1	USP21|27005
uc002gyl.3	uc002gyl.3	USP22|23326
uc002gym.3	uc002gym.3	USP22|23326
uc002gyn.3	uc002gyn.3	USP22|23326
uc001cyg.3	uc001cyg.3	USP24|23358
uc002yjy.1	uc002yjy.1	USP25|29761
uc002yjz.1	uc002yjz.1	USP25|29761
uc010gla.1	uc010gla.1	USP25|29761
uc011aby.1	uc011aby.1	USP25|29761
uc010nrm.1	uc010nrm.1	USP26|83844
uc011mvf.1	uc011mvf.1	USP26|83844
uc004dop.2	uc004dop.2	USP27X|389856
uc001pog.2	uc001pog.2	USP28|57646
uc001poh.2	uc001poh.2	USP28|57646
uc001poi.2	uc001poi.2	USP28|57646
uc001poj.3	uc001poj.3	USP28|57646
uc010rwy.1	uc010rwy.1	USP28|57646
uc010rwz.1	uc010rwz.1	USP28|57646
uc002qny.2	uc002qny.2	USP29|57663
uc001pwl.3	uc001pwl.3	USP2|9099
uc001pwm.3	uc001pwm.3	USP2|9099
uc001pwn.3	uc001pwn.3	USP2|9099
uc001tnu.3	uc001tnu.3	USP30|84749
uc001tnw.3	uc001tnw.3	USP30|84749
uc010sxi.1	uc010sxi.1	USP30|84749
uc002dlk.2	uc002dlk.2	USP31|57478
uc002dll.2	uc002dll.2	USP31|57478
uc010bxm.2	uc010bxm.2	USP31|57478
uc010vca.1	uc010vca.1	USP31|57478
uc002iyn.1	uc002iyn.1	USP32|84669
uc002iyo.1	uc002iyo.1	USP32|84669
uc010wov.1	uc010wov.1	USP32|84669
uc001dhs.2	uc001dhs.2	USP33|23032
uc001dht.2	uc001dht.2	USP33|23032
uc001dhu.2	uc001dhu.2	USP33|23032
uc001dhv.2	uc001dhv.2	USP33|23032
uc001dhw.2	uc001dhw.2	USP33|23032
uc009wca.1	uc009wca.1	USP33|23032
uc002sbd.2	uc002sbd.2	USP34|9736
uc002sbe.2	uc002sbe.2	USP34|9736
uc002sbf.2	uc002sbf.2	USP34|9736
uc001ozc.2	uc001ozc.2	USP35|57558
uc001ozd.2	uc001ozd.2	USP35|57558
uc001oze.2	uc001oze.2	USP35|57558
uc001ozf.2	uc001ozf.2	USP35|57558
uc009yva.1	uc009yva.1	USP35|57558
uc010rsp.1	uc010rsp.1	USP35|57558
uc002jvy.1	uc002jvy.1	USP36|57602
uc002jvz.1	uc002jvz.1	USP36|57602
uc002jwa.1	uc002jwa.1	USP36|57602
uc002jwb.1	uc002jwb.1	USP36|57602
uc002jwc.1	uc002jwc.1	USP36|57602
uc002jwd.1	uc002jwd.1	USP36|57602
uc002vie.2	uc002vie.2	USP37|57695
uc002vif.2	uc002vif.2	USP37|57695
uc002vig.2	uc002vig.2	USP37|57695
uc010fvs.1	uc010fvs.1	USP37|57695
uc010zkf.1	uc010zkf.1	USP37|57695
uc010zkg.1	uc010zkg.1	USP37|57695
uc003ija.3	uc003ija.3	USP38|84640
uc003ijb.2	uc003ijb.2	USP38|84640
uc003ijc.2	uc003ijc.2	USP38|84640
uc002sqb.2	uc002sqb.2	USP39|10713
uc002sqe.2	uc002sqe.2	USP39|10713
uc002sqf.2	uc002sqf.2	USP39|10713
uc002sqg.2	uc002sqg.2	USP39|10713
uc010fgn.1	uc010fgn.1	USP39|10713
uc010fgo.2	uc010fgo.2	USP39|10713
uc010ysu.1	uc010ysu.1	USP39|10713
uc010ysv.1	uc010ysv.1	USP39|10713
uc002amf.2	uc002amf.2	USP3|9960
uc002amg.2	uc002amg.2	USP3|9960
uc002amh.2	uc002amh.2	USP3|9960
uc002ami.2	uc002ami.2	USP3|9960
uc010bgs.2	uc010bgs.2	USP3|9960
uc010uii.1	uc010uii.1	USP3|9960
uc010uij.1	uc010uij.1	USP3|9960
uc010uik.1	uc010uik.1	USP3|9960
uc002vul.2	uc002vul.2	USP40|55230
uc002vun.2	uc002vun.2	USP40|55230
uc002vuo.1	uc002vuo.1	USP40|55230
uc010zmr.1	uc010zmr.1	USP40|55230
uc010zms.1	uc010zms.1	USP40|55230
uc010zmt.1	uc010zmt.1	USP40|55230
uc010zmu.1	uc010zmu.1	USP40|55230
uc010kth.1	uc010kth.1	USP42|84132
uc011jwn.1	uc011jwn.1	USP42|84132
uc011jwo.1	uc011jwo.1	USP42|84132
uc011jwp.1	uc011jwp.1	USP42|84132
uc011jwq.1	uc011jwq.1	USP42|84132
uc011jwr.1	uc011jwr.1	USP42|84132
uc002gma.3	uc002gma.3	USP43|124739
uc002gmc.3	uc002gmc.3	USP43|124739
uc010cod.2	uc010cod.2	USP43|124739
uc010coe.2	uc010coe.2	USP43|124739
uc010vva.1	uc010vva.1	USP43|124739
uc001teg.2	uc001teg.2	USP44|84101
uc001teh.2	uc001teh.2	USP44|84101
uc009zte.2	uc009zte.2	USP44|84101
uc003ppv.2	uc003ppv.2	USP45|85015
uc003ppw.2	uc003ppw.2	USP45|85015
uc003ppx.2	uc003ppx.2	USP45|85015
uc003ppy.2	uc003ppy.2	USP45|85015
uc003ppz.2	uc003ppz.2	USP45|85015
uc003pqa.2	uc003pqa.2	USP45|85015
uc010kcq.1	uc010kcq.1	USP45|85015
uc003gzm.3	uc003gzm.3	USP46|64854
uc003gzn.2	uc003gzn.2	USP46|64854
uc011bzr.1	uc011bzr.1	USP46|64854
uc011bzs.1	uc011bzs.1	USP46|64854
uc001mjq.1	uc001mjq.1	USP47|55031
uc001mjr.2	uc001mjr.2	USP47|55031
uc001mjs.2	uc001mjs.2	USP47|55031
uc001mjt.1	uc001mjt.1	USP47|55031
uc009ygi.2	uc009ygi.2	USP47|55031
uc001bfa.2	uc001bfa.2	USP48|84196
uc001bfb.2	uc001bfb.2	USP48|84196
uc001bfc.2	uc001bfc.2	USP48|84196
uc001bfd.1	uc001bfd.1	USP48|84196
uc001bfe.1	uc001bfe.1	USP48|84196
uc001bff.2	uc001bff.2	USP48|84196
uc009vqc.2	uc009vqc.2	USP48|84196
uc010odq.1	uc010odq.1	USP48|84196
uc003ori.2	uc003ori.2	USP49|25862
uc003cwo.2	uc003cwo.2	USP4|7375
uc003cwp.2	uc003cwp.2	USP4|7375
uc003cwq.2	uc003cwq.2	USP4|7375
uc003cwr.2	uc003cwr.2	USP4|7375
uc001zyq.3	uc001zyq.3	USP50|373509
uc004dun.1	uc004dun.1	USP51|158880
uc011moo.1	uc011moo.1	USP51|158880
uc003icr.3	uc003icr.3	USP53|54532
uc003ics.3	uc003ics.3	USP53|54532
uc003ict.2	uc003ict.2	USP53|54532
uc003icu.3	uc003icu.3	USP53|54532
uc001juk.2	uc001juk.2	USP54|159195
uc001jul.2	uc001jul.2	USP54|159195
uc001jum.2	uc001jum.2	USP54|159195
uc001jun.2	uc001jun.2	USP54|159195
uc001juo.2	uc001juo.2	USP54|159195
uc001jup.2	uc001jup.2	USP54|159195
uc001juq.1	uc001juq.1	USP54|159195
uc010qkk.1	uc010qkk.1	USP54|159195
uc010qkl.1	uc010qkl.1	USP54|159195
uc001qrh.3	uc001qrh.3	USP5|8078
uc001qri.3	uc001qri.3	USP5|8078
uc001iks.1	uc001iks.1	USP6NL|9712
uc001ikt.3	uc001ikt.3	USP6NL|9712
uc001iku.3	uc001iku.3	USP6NL|9712
uc002gau.1	uc002gau.1	USP6|9098
uc002gav.1	uc002gav.1	USP6|9098
uc002gaw.2	uc002gaw.2	USP6|9098
uc010ckz.1	uc010ckz.1	USP6|9098
uc002czj.2	uc002czj.2	USP7|7874
uc002czk.2	uc002czk.2	USP7|7874
uc002czl.2	uc002czl.2	USP7|7874
uc010uyj.1	uc010uyj.1	USP7|7874
uc010uyk.1	uc010uyk.1	USP7|7874
uc010uyl.1	uc010uyl.1	USP7|7874
uc001zyk.1	uc001zyk.1	USP8|9101
uc001zyl.3	uc001zyl.3	USP8|9101
uc001zym.3	uc001zym.3	USP8|9101
uc001zyn.3	uc001zyn.3	USP8|9101
uc001zyp.3	uc001zyp.3	USP8|9101
uc010bev.1	uc010bev.1	USP8|9101
uc010ufh.1	uc010ufh.1	USP8|9101
uc004dfb.2	uc004dfb.2	USP9X|8239
uc004dfc.2	uc004dfc.2	USP9X|8239
uc004fst.1	uc004fst.1	USP9Y|8287
uc010nwt.1	uc010nwt.1	USP9Y|8287
uc010nwu.1	uc010nwu.1	USP9Y|8287
uc001utb.2	uc001utb.2	USPL1|10208
uc001utc.2	uc001utc.2	USPL1|10208
uc001utd.2	uc001utd.2	USPL1|10208
uc001ute.1	uc001ute.1	USPL1|10208
uc003qmg.2	uc003qmg.2	UST|10090
uc001lmc.2	uc001lmc.2	UTF1|8433
uc001ccn.3	uc001ccn.3	UTP11L|51118
uc001cco.3	uc001cco.3	UTP11L|51118
uc009vvm.2	uc009vvm.2	UTP11L|51118
uc010oil.1	uc010oil.1	UTP11L|51118
uc004euz.2	uc004euz.2	UTP14A|10813
uc004eva.1	uc004eva.1	UTP14A|10813
uc011mup.1	uc011mup.1	UTP14A|10813
uc011muq.1	uc011muq.1	UTP14A|10813
uc001vga.2	uc001vga.2	UTP14C|9724
uc001vgb.2	uc001vgb.2	UTP14C|9724
uc001vgc.2	uc001vgc.2	UTP14C|9724
uc003kcw.1	uc003kcw.1	UTP15|84135
uc010ize.1	uc010ize.1	UTP15|84135
uc011cso.1	uc011cso.1	UTP15|84135
uc011csp.1	uc011csp.1	UTP15|84135
uc002its.2	uc002its.2	UTP18|51096
uc001tia.1	uc001tia.1	UTP20|27340
uc009ztz.1	uc009ztz.1	UTP20|27340
uc003yoc.2	uc003yoc.2	UTP23|84294
uc003hfo.2	uc003hfo.2	UTP3|57050
uc002hgq.2	uc002hgq.2	UTP6|55813
uc002hgr.2	uc002hgr.2	UTP6|55813
uc010cst.2	uc010cst.2	UTP6|55813
uc010wbw.1	uc010wbw.1	UTP6|55813
uc003qkt.2	uc003qkt.2	UTRN|7402
uc010khq.1	uc010khq.1	UTRN|7402
uc003fsu.2	uc003fsu.2	UTS2D|257313
uc010wvl.1	uc010wvl.1	UTS2R|2837
uc001aoq.2	uc001aoq.2	UTS2|10911
uc001aor.2	uc001aor.2	UTS2|10911
uc001aos.2	uc001aos.2	UTS2|10911
uc004fsw.1	uc004fsw.1	UTY|7404
uc004fsx.1	uc004fsx.1	UTY|7404
uc004fsy.2	uc004fsy.2	UTY|7404
uc004fsz.2	uc004fsz.2	UTY|7404
uc010nwx.1	uc010nwx.1	UTY|7404
uc001oxc.2	uc001oxc.2	UVRAG|7405
uc001oxd.2	uc001oxd.2	UVRAG|7405
uc009yuh.1	uc009yuh.1	UVRAG|7405
uc010rrw.1	uc010rrw.1	UVRAG|7405
uc010rrx.1	uc010rrx.1	UVRAG|7405
uc010rry.1	uc010rry.1	UVRAG|7405
uc002tdk.2	uc002tdk.2	UXS1|80146
uc002tdl.2	uc002tdl.2	UXS1|80146
uc002tdm.2	uc002tdm.2	UXS1|80146
uc002tdn.2	uc002tdn.2	UXS1|80146
uc002tdo.2	uc002tdo.2	UXS1|80146
uc010ywh.1	uc010ywh.1	UXS1|80146
uc004dim.2	uc004dim.2	UXT|8409
uc004din.2	uc004din.2	UXT|8409
uc002ezl.2	uc002ezl.2	VAC14|55697
uc002ezm.2	uc002ezm.2	VAC14|55697
uc002ezn.2	uc002ezn.2	VAC14|55697
uc002ezo.1	uc002ezo.1	VAC14|55697
uc010cfw.2	uc010cfw.2	VAC14|55697
uc010cfx.1	uc010cfx.1	VAC14|55697
uc001qoj.2	uc001qoj.2	VAMP1|6843
uc001qok.2	uc001qok.2	VAMP1|6843
uc001qol.2	uc001qol.2	VAMP1|6843
uc010cnt.1	uc010cnt.1	VAMP2|6844
uc001aol.2	uc001aol.2	VAMP3|9341
uc001ghv.1	uc001ghv.1	VAMP4|8674
uc001ghw.1	uc001ghw.1	VAMP4|8674
uc001ghx.1	uc001ghx.1	VAMP4|8674
uc001ghy.1	uc001ghy.1	VAMP4|8674
uc002spu.1	uc002spu.1	VAMP5|10791
uc004fnr.2	uc004fnr.2	VAMP7|6845
uc004fns.2	uc004fns.2	VAMP7|6845
uc004fnt.2	uc004fnt.2	VAMP7|6845
uc011naa.1	uc011naa.1	VAMP7|6845
uc011nab.1	uc011nab.1	VAMP7|6845
uc011nac.1	uc011nac.1	VAMP7|6845
uc002spt.3	uc002spt.3	VAMP8|8673
uc001efv.1	uc001efv.1	VANGL1|81839
uc001efw.1	uc001efw.1	VANGL1|81839
uc009wgy.1	uc009wgy.1	VANGL1|81839
uc001fwb.1	uc001fwb.1	VANGL2|57216
uc001fwc.1	uc001fwc.1	VANGL2|57216
uc002koj.2	uc002koj.2	VAPA|9218
uc002kok.2	uc002kok.2	VAPA|9218
uc002xza.2	uc002xza.2	VAPB|9217
uc002xzb.2	uc002xzb.2	VAPB|9217
uc002xzc.2	uc002xzc.2	VAPB|9217
uc010zzo.1	uc010zzo.1	VAPB|9217
uc003nsc.1	uc003nsc.1	VARS2|57176
uc003nsd.2	uc003nsd.2	VARS2|57176
uc010jsg.1	uc010jsg.1	VARS2|57176
uc010jsh.1	uc010jsh.1	VARS2|57176
uc011dmx.1	uc011dmx.1	VARS2|57176
uc011dmy.1	uc011dmy.1	VARS2|57176
uc011dmz.1	uc011dmz.1	VARS2|57176
uc011dna.1	uc011dna.1	VARS2|57176
uc011dnb.1	uc011dnb.1	VARS2|57176
uc011dnc.1	uc011dnc.1	VARS2|57176
uc011dnd.1	uc011dnd.1	VARS2|57176
uc003nxe.2	uc003nxe.2	VARS|7407
uc003nxf.1	uc003nxf.1	VARS|7407
uc011doi.1	uc011doi.1	VARS|7407
uc001xss.2	uc001xss.2	VASH1|22846
uc001xst.2	uc001xst.2	VASH1|22846
uc001hju.2	uc001hju.2	VASH2|79805
uc001hjv.2	uc001hjv.2	VASH2|79805
uc001hjw.2	uc001hjw.2	VASH2|79805
uc001hjx.2	uc001hjx.2	VASH2|79805
uc001hjy.2	uc001hjy.2	VASH2|79805
uc010ptn.1	uc010ptn.1	VASH2|79805
uc002cwj.1	uc002cwj.1	VASN|114990
uc002pcg.2	uc002pcg.2	VASP|7408
uc002pci.2	uc002pci.2	VASP|7408
uc010eki.2	uc010eki.2	VASP|7408
uc002ffg.1	uc002ffg.1	VAT1L|57687
uc002icm.1	uc002icm.1	VAT1|10493
uc010cyw.1	uc010cyw.1	VAT1|10493
uc010whk.1	uc010whk.1	VAT1|10493
uc002mfu.1	uc002mfu.1	VAV1|7409
uc002mfv.1	uc002mfv.1	VAV1|7409
uc010dva.1	uc010dva.1	VAV1|7409
uc010xjh.1	uc010xjh.1	VAV1|7409
uc004cer.2	uc004cer.2	VAV2|7410
uc004ces.2	uc004ces.2	VAV2|7410
uc004cet.1	uc004cet.1	VAV2|7410
uc001dvj.1	uc001dvj.1	VAV3|10451
uc001dvk.1	uc001dvk.1	VAV3|10451
uc001dvl.1	uc001dvl.1	VAV3|10451
uc010ouu.1	uc010ouu.1	VAV3|10451
uc010ouv.1	uc010ouv.1	VAV3|10451
uc010ouw.1	uc010ouw.1	VAV3|10451
uc010oux.1	uc010oux.1	VAV3|10451
uc001ldb.1	uc001ldb.1	VAX1|11023
uc009xyx.2	uc009xyx.2	VAX1|11023
uc002shh.2	uc002shh.2	VAX2|25806
uc004fnc.2	uc004fnc.2	VBP1|7411
uc004fnd.2	uc004fnd.2	VBP1|7411
uc001dti.2	uc001dti.2	VCAM1|7412
uc001dtj.2	uc001dtj.2	VCAM1|7412
uc010ouj.1	uc010ouj.1	VCAM1|7412
uc003kih.3	uc003kih.3	VCAN|1462
uc003kii.3	uc003kii.3	VCAN|1462
uc003kij.3	uc003kij.3	VCAN|1462
uc003kik.3	uc003kik.3	VCAN|1462
uc003kil.3	uc003kil.3	VCAN|1462
uc010jau.2	uc010jau.2	VCAN|1462
uc001jwd.2	uc001jwd.2	VCL|7414
uc001jwe.2	uc001jwe.2	VCL|7414
uc009xrr.2	uc009xrr.2	VCL|7414
uc010qky.1	uc010qky.1	VCL|7414
uc010qkz.1	uc010qkz.1	VCL|7414
uc003xwn.2	uc003xwn.2	VCPIP1|80124
uc003zvy.2	uc003zvy.2	VCP|7415
uc003zvz.2	uc003zvz.2	VCP|7415
uc010mkh.1	uc010mkh.1	VCP|7415
uc010mki.1	uc010mki.1	VCP|7415
uc004csb.2	uc004csb.2	VCX2|51480
uc004crs.2	uc004crs.2	VCX3A|51481
uc010ndk.1	uc010ndk.1	VCX3A|51481
uc004csd.1	uc004csd.1	VCX3B|425054
uc010ndo.2	uc010ndo.2	VCX3B|425054
uc011mht.1	uc011mht.1	VCX3B|425054
uc004crz.2	uc004crz.2	VCX|26609
uc004ftc.2	uc004ftc.2	VCY|9084
uc004ftd.2	uc004ftd.2	VCY|9084
uc003kyp.1	uc003kyp.1	VDAC1|7416
uc003kyq.1	uc003kyq.1	VDAC1|7416
uc003kyr.1	uc003kyr.1	VDAC1|7416
uc001jwz.2	uc001jwz.2	VDAC2|7417
uc001jxa.2	uc001jxa.2	VDAC2|7417
uc010qld.1	uc010qld.1	VDAC2|7417
uc010qle.1	uc010qle.1	VDAC2|7417
uc003xpc.2	uc003xpc.2	VDAC3|7419
uc010lxk.2	uc010lxk.2	VDAC3|7419
